Symbol,ShortName,IndustryName,PROVINCE,CITY,MAINBUSSINESS,Validated_Symbol
301285,鸿日达,计算机、通信和其他电子设备制造业,江苏省,昆山市,精密连接器的研发、生产及销售。,301285.SZ
301286,侨源股份,化学原料及化学制品制造业,四川省,都江堰市,高纯度气体的研发、生产、销售和服务,301286.SZ
301287,康力源,文教、工美、体育和娱乐用品制造业,江苏省,邳州市,多系列、差异化、定制化健身器材研发、制造与销售。,301287.SZ
301288,清研环境,专用设备制造业,广东省,深圳市,快速生化污水处理技术及装备的研发和应用。,301288.SZ
301289,国缆检测,专业技术服务业,上海市,上海市,电线电缆及光纤光缆的检测、检验服务。,301289.SZ
301290,东星医疗,专用设备制造业,江苏省,常州市,研发、生产、销售一、二、三类医疗器械产品,301290.SZ
301292,海科新源,化学原料及化学制品制造业,山东省,东营市,碳酸酯系列锂离子电池电解液溶剂和高端丙二醇等精细化学品的研发、生产和销售,301292.SZ
301293,三博脑科,卫生,北京市,北京市,以神经专科为特色的医疗服务。,301293.SZ
301296,新巨丰,造纸及纸制品业,山东省,新泰市,无菌包装的研发、生产与销售。,301296.SZ
301297,富乐德,专业技术服务业,安徽省,铜陵市,泛半导体领域设备洗净及衍生增值服务,301297.SZ
301298,东利机械,汽车制造业,河北省,保定市,汽车零部件、石油阀门零部件及其他产品的研发、生产和销售,301298.SZ
301299,卓创资讯,软件和信息技术服务业,山东省,淄博市,大宗商品市场数据监测、交易价格评估及行业数据分析。,301299.SZ
301300,远翔新材,化学原料及化学制品制造业,福建省,邵武市,沉淀法二氧化硅的研发、生产和销售。,301300.SZ
301301,川宁生物,医药制造业,新疆维吾尔自治区,伊犁哈萨克自治州,生物发酵技术的研发和产业化。,301301.SZ
301302,华如科技,软件和信息技术服务业,北京市,北京市,军事仿真产品及技术开发服务,301302.SZ
301303,真兰仪表,仪器仪表制造业,上海市,上海市,燃气计量仪表及配套产品的研发、制造和销售。,301303.SZ
301305,朗坤环境,生态保护和环境治理业,广东省,深圳市,"有机固废(餐饮垃圾、厨余垃圾、粪污、动物固废等)、城市生活垃圾的无害化处理及资源化利用,以及提供相关环境工程服务。",301305.SZ
301306,西测测试,专业技术服务业,陕西省,西安市,"军用装备和民用飞机产品的检验检测,同时开展检测设备的研发、生产和销售以及电装业务",301306.SZ
301307,美利信,金属制品业,重庆市,重庆市,通信领域和汽车领域铝合金精密压铸件的研发、生产和销售。,301307.SZ
301308,江波龙,计算机、通信和其他电子设备制造业,广东省,深圳市,Flash及DRAM存储器的研发、设计和销售。,301308.SZ
301309,万得凯,通用设备制造业,浙江省,玉环市,"水暖器材的设计、开发、生产、销售,产品主要包括各类铜制水暖阀门、管件等",301309.SZ
301311,昆船智能,通用设备制造业,云南省,昆明市,智能物流、智能产线整体解决方案提供商。,301311.SZ
301312,智立方,专用设备制造业,广东省,深圳市,工业自动化设备的研发、生产、销售及相关技术服务,301312.SZ
301313,凡拓数创,软件和信息技术服务业,广东省,广州市,数字创意产品及数字一体化解决方案的综合提供商,301313.SZ
301314,科瑞思,计算机、通信和其他电子设备制造业,广东省,珠海市,"为客户提供小型磁环线圈服务,向客户销售或租赁全自动绕线设备和以及向客户销售全自动电子元器件装配线。",301314.SZ
301315,威士顿,软件和信息技术服务业,上海市,上海市,面向制造领域和金融领域的软件开发和信息化服务业务。,301315.SZ
301316,慧博云通,软件和信息技术服务业,浙江省,杭州市,软件技术外包服务和移动智能终端测试服务,301316.SZ
301317,鑫磊股份,通用设备制造业,浙江省,温岭市,节能、高效空气压缩机、鼓风机等空气动力设备的研发、生产和销售。,301317.SZ
301318,维海德,计算机、通信和其他电子设备制造业,广东省,深圳市,高清及超高清视频会议摄像机、视频会议终端、会议麦克风等音视频通讯设备的研发、生产、销售和相关技术服务。,301318.SZ
301319,唯特偶,计算机、通信和其他电子设备制造业,广东省,深圳市,微电子焊接材料的研发、生产及销售。,301319.SZ
301321,翰博高新,计算机、通信和其他电子设备制造业,安徽省,合肥市,半导体显示面板重要零部件背光显示模组一站式综合方案提供商,301321.SZ
301322,绿通科技,铁路、船舶、航空航天和其它运输设备制造业,广东省,东莞市,场地电动车研发、生产和销售,301322.SZ
301326,捷邦科技,计算机、通信和其他电子设备制造业,广东省,东莞市,消费电子精密功能件和结构件的设计、研发、生产和销售,301326.SZ
301327,华宝新能,电气机械及器材制造业,广东省,深圳市,锂电池储能类产品及其配套产品的研发、生产及销售,301327.SZ
301328,维峰电子,计算机、通信和其他电子设备制造业,广东省,东莞市,专业从事工业控制连接器、汽车连接器及新能源连接器的研发、设计、生产和销售,301328.SZ
301329,信音电子,计算机、通信和其他电子设备制造业,江苏省,苏州市,连接器产品的研发、生产和销售,301329.SZ
301330,熵基科技,计算机、通信和其他电子设备制造业,广东省,东莞市,"公司以生物识别为核心技术,专业提供智慧出入口管理、智慧身份核验、智慧办公产品及解决方案",301330.SZ
301331,恩威医药,医药制造业,西藏自治区,昌都市,中成药及化学药的研发、生产及销售。,301331.SZ
301333,诺思格,研究和试验发展,北京市,北京市,临床试验运营服务、临床试验现场管理服务、生物样本检测服务、数据管理与统计分析服务、临床试验咨询服务、临床药理学服务等,301333.SZ
301335,天元宠物,文教、工美、体育和娱乐用品制造业,浙江省,杭州市,全品类宠物用品与宠物食品业务,301335.SZ
301336,趣睡科技,家具制造业,四川省,成都市,高品质易安装家具、家纺等家居产品的研发、设计、生产(以外包生产方式实现)与销售。,301336.SZ
301338,凯格精机,专用设备制造业,广东省,东莞市,自动化精密装备的研发、生产、销售及技术支持服务。,301338.SZ
301339,通行宝,软件和信息技术服务业,江苏省,南京市,智慧交通电子收费业务、智慧交通运营管理系统业务、智慧交通衍生业务。,301339.SZ
301345,涛涛车业,铁路、船舶、航空航天和其它运输设备制造业,浙江省,丽水市,户外休闲娱乐兼具短途交通代步功能的汽动车、电动车及其配件、用品的研发、生产和销售,301345.SZ
301348,蓝箭电子,计算机、通信和其他电子设备制造业,广东省,佛山市,半导体封装测试业务。,301348.SZ
301349,信德新材,化学原料及化学制品制造业,辽宁省,辽阳市,负极包覆材料产品的研发、生产与销售。,301349.SZ
301355,南王科技,造纸及纸制品业,福建省,泉州市,环保纸袋及食品包装等纸制品包装的研发、制造和销售。,301355.SZ
301356,天振股份,橡胶和塑料制品业,浙江省,湖州市,新型PVC复合材料地板的研发、生产和销售。,301356.SZ
301357,北方长龙,其他制造业,陕西省,西安市,以非金属复合材料的性能研究、工艺结构设计和应用技术为核心的军用车辆配套装备的研发、设计、生产和销售。,301357.SZ
301358,湖南裕能,计算机、通信和其他电子设备制造业,湖南省,湘潭市,锂离子电池正极材料研发、生产和销售。,301358.SZ
301359,东南电子,电气机械及器材制造业,浙江省,乐清市,微动开关产品的设计、研发、生产及销售。,301359.SZ
301360,荣旗科技,专用设备制造业,江苏省,苏州市,智能装备的研发、设计、生产、销售及技术服务。,301360.SZ
301361,众智科技,电气机械及器材制造业,河南省,郑州市,内燃发电机组自动控制系统、低压配电自动控制系统等相关自动化产品的研发、生产、销售和服务。,301361.SZ
301362,民爆光电,电气机械及器材制造业,广东省,深圳市,LED照明产品的研发、设计、制造、销售及服务。,301362.SZ
301363,美好医疗,专用设备制造业,广东省,深圳市,医疗器械精密组件及产品的设计开发、制造和销售。,301363.SZ
301365,矩阵股份,专业技术服务业,广东省,深圳市,空间设计与软装陈设业务。,301365.SZ
301366,一博科技,计算机、通信和其他电子设备制造业,广东省,深圳市,"以印制电路板(PCB)设计服务为基础,同时提供印制电路板装配(PCBA)制造服务。",301366.SZ
301367,怡和嘉业,专用设备制造业,北京市,北京市,呼吸健康领域医疗设备与耗材产品制造。,301367.SZ
301368,丰立智能,通用设备制造业,浙江省,台州市,小模数齿轮、齿轮箱以及相关精密机械件等产品研发、生产与销售。,301368.SZ
301369,联动科技,专用设备制造业,广东省,佛山市,半导体行业后道封装测试领域专用设备的研发、生产和销售。,301369.SZ
301373,凌玮科技,化学原料及化学制品制造业,广东省,广州市,"纳米二氧化硅新材料的研发、生产、销售,涂层助剂及其他材料的销售",301373.SZ
301376,致欧科技,零售业,河南省,郑州市,自有品牌家居产品的研发、设计和销售。,301376.SZ
301377,鼎泰高科,金属制品业,广东省,东莞市,为PCB、数控精密机件等领域的企业提供工具、材料、装备。,301377.SZ
301378,通达海,软件和信息技术服务业,江苏省,南京市,为法院等客户提供电子政务领域信息化建设的综合服务提供商。,301378.SZ
301379,天山电子,计算机、通信和其他电子设备制造业,广西壮族自治区,钦州市,专业显示领域定制化液晶显示屏及显示模组的研发、设计、生产和销售。,301379.SZ
301380,挖金客,软件和信息技术服务业,北京市,北京市,增值电信服务、移动信息化服务和移动营销服务等。,301380.SZ
301382,蜂助手,互联网和相关服务,广东省,广州市,互联网数字化虚拟商品综合服务。,301382.SZ
301383,天键股份,计算机、通信和其他电子设备制造业,江西省,赣州市,微型电声元器件、消费类、工业和车载类电声产品、健康声学产品的研发、制造和销售。,301383.SZ
301386,未来电器,电气机械及器材制造业,江苏省,苏州市,低压断路器附件的研发、生产与销售。,301386.SZ
301387,光大同创,计算机、通信和其他电子设备制造业,广东省,深圳市,消费电子防护性及功能性产品的研发制造和销售。,301387.SZ
301388,欣灵电气,电气机械及器材制造业,浙江省,乐清市,低压电器产品的研发、生产和销售。,301388.SZ
301389,隆扬电子,计算机、通信和其他电子设备制造业,江苏省,昆山市,电磁屏蔽材料的研发、生产和销售。,301389.SZ
